,Code,Name,Market,Marcap
0,005930,삼성전자,KOSPI,416690821990000
1,373220,LG에너지솔루션,KOSPI,116181000000000
2,000660,SK하이닉스,KOSPI,86777881908000
3,207940,삼성바이오로직스,KOSPI,51885846000000
4,005490,POSCO홀딩스,KOSPI,50150739390000
5,005935,삼성전자우,KOSPI,46822253230000
6,005380,현대차,KOSPI,40190986140000
7,051910,LG화학,KOSPI,38966973336000
8,006400,삼성SDI,KOSPI,38370607740000
9,035420,NAVER,KOSPI,36008774157500
10,000270,기아,KOSPI,31922309718200
11,003670,포스코퓨처엠,KOSPI,30714166730000
12,247540,에코프로비엠,KOSDAQ GLOBAL,27188773632000
13,086520,에코프로,KOSDAQ,23698624520000
14,105560,KB금융,KOSPI,22677322246400
15,012330,현대모비스,KOSPI,22345567278000
16,068270,셀트리온,KOSPI,21316243312000
17,035720,카카오,KOSPI,21265546381200
18,028260,삼성물산,KOSPI,20210932863000
19,055550,신한지주,KOSPI,19254081459150
20,066570,LG전자,KOSPI,17068467000200
21,096770,SK이노베이션,KOSPI,15182845608800
22,032830,삼성생명,KOSPI,14320000000000
23,047050,포스코인터내셔널,KOSPI,13968269367200
24,003550,LG,KOSPI,13307664007800
25,000810,삼성화재,KOSPI,12743831153000
26,086790,하나금융지주,KOSPI,12644422863500
27,033780,KT&G,KOSPI,12301407731200
28,323410,카카오뱅크,KOSPI,11943016781850
29,015760,한국전력,KOSPI,11593871230620
30,034020,두산에너빌리티,KOSPI,11466044513400
31,138040,메리츠금융지주,KOSPI,11389516832600
32,329180,HD현대중공업,KOSPI,11274185732000
33,017670,SK텔레콤,KOSPI,11072957086400
34,034730,SK,KOSPI,11052947679000
35,010130,고려아연,KOSPI,10845284268000
36,009150,삼성전기,KOSPI,10591566092800
37,091990,셀트리온헬스케어,KOSDAQ GLOBAL,10575081753200
38,018260,삼성에스디에스,KOSPI,10446003000000
39,352820,하이브,KOSPI,10204763765000
40,316140,우리금융지주,KOSPI,9499085397400
41,024110,기업은행,KOSPI,9114577682670
42,010950,S-Oil,KOSPI,8995365080800
43,009540,HD한국조선해양,KOSPI,8535237789600
44,003490,대한항공,KOSPI,8321786938600
45,030200,KT,KOSPI,8316009510000
46,022100,포스코DX,KOSDAQ GLOBAL,8225078838900
47,011200,HMM,KOSPI,8127836423520
48,001570,금양,KOSPI,7546504810000
49,042660,한화오션,KOSPI,7536350615250
50,010140,삼성중공업,KOSPI,7453600000000
51,090430,아모레퍼시픽,KOSPI,7370087634000
52,259960,크래프톤,KOSPI,7365645758900
53,051900,LG생활건강,KOSPI,7324934393000
54,326030,SK바이오팜,KOSPI,7048192500000
55,086280,현대글로비스,KOSPI,6768750000000
56,066970,엘앤에프,KOSDAQ GLOBAL,6736974358400
57,005830,DB손해보험,KOSPI,6556080000000
58,028050,삼성엔지니어링,KOSPI,6360200000000
59,011170,롯데케미칼,KOSPI,6275153967300
60,402340,SK스퀘어,KOSPI,6054812038800
61,377300,카카오페이,KOSPI,6014448148800
62,000100,유한양행,KOSPI,5985479111700
63,011070,LG이노텍,KOSPI,5928610303500
64,361610,SK아이이테크놀로지,KOSPI,5653899045600
65,241560,두산밥캣,KOSPI,5583878546200
66,267250,HD현대,KOSPI,5537415258500
67,012450,한화에어로스페이스,KOSPI,5533859000000
68,009830,한화솔루션,KOSPI,5500561152000
69,036570,엔씨소프트,KOSPI,5466551478000
70,302440,SK바이오사이언스,KOSPI,5436310456800
71,088980,맥쿼리인프라,KOSPI,5360110666500
72,004020,현대제철,KOSPI,5257763929000
73,307950,현대오토에버,KOSPI,5040527891600
74,005070,코스모신소재,KOSPI,4989943076800
75,271560,오리온,KOSPI,4965738179200
76,161390,한국타이어앤테크놀로지,KOSPI,4893065225500
77,018880,한온시스템,KOSPI,4873594000000
78,034220,LG디스플레이,KOSPI,4862715363000
79,042700,한미반도체,KOSPI,4823162414100
80,047810,한국항공우주,KOSPI,4795775264400
81,097950,CJ제일제당,KOSPI,4666797660000
82,032640,LG유플러스,KOSPI,4536392040790
83,383220,F&F,KOSPI,4497250605000
84,006800,미래에셋증권,KOSPI,4200895871520
85,000720,현대건설,KOSPI,4170273399250
86,028300,HLB,KOSDAQ,4093516419250
87,011780,금호석유,KOSPI,4048306487200
88,196170,알테오젠,KOSDAQ GLOBAL,3991529142600
89,251270,넷마블,KOSPI,3940968066700
90,035900,JYP Ent.,KOSDAQ GLOBAL,3891073123200
91,128940,한미약품,KOSPI,3881706822000
92,005387,현대차2우B,KOSPI,3821559162600
93,078930,GS,KOSPI,3786301653500
94,010620,현대미포조선,KOSPI,3570828120600
95,029780,삼성카드,KOSPI,3562660898250
96,005940,NH투자증권,KOSPI,3515658762600
97,008770,호텔신라,KOSPI,3504857205300
98,016360,삼성증권,KOSPI,3429120000000
99,035250,강원랜드,KOSPI,3395235735000
100,277810,레인보우로보틱스,KOSDAQ,3328488563400
101,006260,LS,KOSPI,3284400000000
102,064350,현대로템,KOSPI,3225154758150
103,071050,한국금융지주,KOSPI,3204244540000
104,041510,에스엠,KOSDAQ,3171892923100
105,263750,펄어비스,KOSDAQ GLOBAL,3167419251500
106,021240,코웨이,KOSPI,3154933712250
107,011790,SKC,KOSPI,3078692627400
108,010120,LS ELECTRIC,KOSPI,3045000000000
109,328130,루닛,KOSDAQ,3014774474000
110,001450,현대해상,KOSPI,2981490000000
111,003410,쌍용C&E,KOSPI,2866961095550
112,004990,롯데지주,KOSPI,2785340242350
113,068760,셀트리온제약,KOSDAQ,2776678034300
114,180640,한진칼,KOSPI,2767296464550
115,004370,농심,KOSPI,2703734369000
116,267260,HD현대일렉트릭,KOSPI,2681906844000
117,002790,아모레G,KOSPI,2659276305000
118,088350,한화생명,KOSPI,2644673850000
119,039490,키움증권,KOSPI,2622670600000
120,001040,CJ,KOSPI,2608423621200
121,282330,BGF리테일,KOSPI,2578758775200
122,007070,GS리테일,KOSPI,2528937816300
123,005385,현대차우,KOSPI,2517409623600
124,052690,한전기술,KOSPI,2511054000000
125,028670,팬오션,KOSPI,2488421078360
126,403870,HPSP,KOSDAQ,2459117700000
127,112610,씨에스윈드,KOSPI,2450158514300
128,081660,휠라홀딩스,KOSPI,2417938435600
129,008930,한미사이언스,KOSPI,2406518736000
130,051915,LG화학우,KOSPI,2391216800000
131,272210,한화시스템,KOSPI,2370938331950
132,002380,KCC,KOSPI,2363801286000
133,058470,리노공업,KOSDAQ GLOBAL,2362567350000
134,214150,클래시스,KOSDAQ GLOBAL,2325483601800
135,138930,BNK금융지주,KOSPI,2322257637980
136,036460,한국가스공사,KOSPI,2307825000000
137,030000,제일기획,KOSPI,2295072438750
138,042670,HD현대인프라코어,KOSPI,2287455571380
139,000990,DB하이텍,KOSPI,2255448270400
140,111770,영원무역,KOSPI,2242160280800
141,293490,카카오게임즈,KOSDAQ GLOBAL,2231722434100
142,012750,에스원,KOSPI,2211552159600
143,006740,영풍제지,KOSPI,2156771667200
144,000250,삼천당제약,KOSDAQ,2149825200800
145,023530,롯데쇼핑,KOSPI,2144287629000
146,214370,케어젠,KOSDAQ,2108313750000
147,004170,신세계,KOSPI,2052720238500
148,175330,JB금융지주,KOSPI,2050591926540
149,139480,이마트,KOSPI,2048872696500
150,014680,한솔케미칼,KOSPI,2010863593000
151,020150,롯데에너지머티리얼즈,KOSPI,2001210239000
152,086900,메디톡스,KOSDAQ,1977884828000
153,000150,두산,KOSPI,1959726831000
154,298050,효성첨단소재,KOSPI,1955497302000
155,204320,HL만도,KOSPI,1927589776000
156,000120,CJ대한통운,KOSPI,1925361833600
157,393890,더블유씨피,KOSDAQ,1907222918800
158,000880,한화,KOSPI,1892708058750
159,047040,대우건설,KOSPI,1891083002900
160,440110,파두,KOSDAQ,1884044774850
161,079550,LIG넥스원,KOSPI,1876600000000
162,121600,나노신소재,KOSDAQ,1870189236400
163,357780,솔브레인,KOSDAQ,1839630859000
164,005290,동진쎄미켐,KOSDAQ,1789224391200
165,007660,이수페타시스,KOSPI,1780386694850
166,298040,효성중공업,KOSPI,1780056213200
167,039030,이오테크닉스,KOSDAQ GLOBAL,1761695650000
168,026960,동서,KOSPI,1723813000000
169,003620,KG모빌리티,KOSPI,1716256300320
170,240810,원익IPS,KOSDAQ GLOBAL,1646764878550
171,017800,현대엘리베이,KOSPI,1645789408500
172,001440,대한전선,KOSPI,1612837008000
173,298020,효성티앤씨,KOSPI,1603406181000
174,011210,현대위아,KOSPI,1596351372100
175,069960,현대백화점,KOSPI,1565623302900
176,267270,HD현대건설기계,KOSPI,1556362647000
177,253450,스튜디오드래곤,KOSDAQ,1548012647000
178,034230,파라다이스,KOSDAQ,1545222823000
179,237690,에스티팜,KOSDAQ GLOBAL,1538557795000
180,004000,롯데정밀화학,KOSPI,1537680000000
181,137400,피엔티,KOSDAQ GLOBAL,1535030865000
182,051600,한전KPS,KOSPI,1532250000000
183,001740,SK네트웍스,KOSPI,1530200939850
184,248070,솔루엠,KOSPI,1530169860600
185,137310,에스디바이오센서,KOSPI,1525785847780
186,005850,에스엘,KOSPI,1523511456000
187,006040,동원산업,KOSPI,1522307278750
188,336260,두산퓨얼셀,KOSPI,1516179756900
189,145020,휴젤,KOSDAQ GLOBAL,1515979692000
190,192820,코스맥스,KOSPI,1503809942500
191,122870,와이지엔터테인먼트,KOSDAQ,1499839304700
192,372170,윤성에프앤씨,KOSDAQ,1486496642400
193,010060,OCI홀딩스,KOSPI,1478779044200
194,009420,한올바이오파마,KOSPI,1478410055400
195,007310,오뚜기,KOSPI,1474881440000
196,006110,삼아알미늄,KOSPI,1443238959600
197,005420,코스모화학,KOSPI,1440588582200
198,003230,삼양식품,KOSPI,1437299262000
199,140410,메지온,KOSDAQ,1426834367250
200,078600,대주전자재료,KOSDAQ,1414926200200
201,000080,하이트진로,KOSPI,1413192261650
202,002710,TCC스틸,KOSPI,1402432789500
203,278280,천보,KOSDAQ GLOBAL,1396000000000
204,139130,DGB금융지주,KOSPI,1386995830600
205,353200,대덕전자,KOSPI,1383673900000
206,065350,신성델타테크,KOSDAQ,1371449005200
207,108320,LX세미콘,KOSPI,1371080490000
208,365340,성일하이텍,KOSDAQ,1369846800000
209,036930,주성엔지니어링,KOSDAQ GLOBAL,1365452699600
210,009240,한샘,KOSPI,1362614431200
211,018670,SK가스,KOSPI,1360537965600
212,095340,ISC,KOSDAQ,1348459002500
213,120110,코오롱인더,KOSPI,1345683549900
214,006280,녹십자,KOSPI,1343951870000
215,067310,하나마이크론,KOSDAQ GLOBAL,1341811912000
216,004800,효성,KOSPI,1340117190000
217,073240,금호타이어,KOSPI,1319961018765
218,035760,CJ ENM,KOSDAQ GLOBAL,1289434255200
219,009520,포스코엠텍,KOSDAQ,1288841657850
220,214450,파마리서치,KOSDAQ GLOBAL,1285965009000
221,006360,GS건설,KOSPI,1259759532800
222,375500,DL이앤씨,KOSPI,1249804022900
223,069620,대웅제약,KOSPI,1246715470000
224,145720,덴티움,KOSPI,1241922726000
225,100090,SK오션플랜트,KOSPI,1222388479200
226,140860,파크시스템스,KOSDAQ,1218692825000
227,222800,심텍,KOSDAQ,1218420969750
228,457190,이수스페셜티케미컬,KOSPI,1217733127500
229,161890,한국콜마,KOSPI,1212702540000
230,005300,롯데칠성,KOSPI,1210894362000
231,185750,종근당,KOSPI,1206572544000
232,056190,에스에프에이,KOSDAQ GLOBAL,1197557146000
233,003690,코리안리,KOSPI,1177279770040
234,112040,위메이드,KOSDAQ,1172754581400
235,001120,LX인터내셔널,KOSPI,1170552000000
236,085660,차바이오텍,KOSDAQ,1142246855400
237,383310,에코프로에이치엔,KOSDAQ,1141747927200
238,096530,씨젠,KOSDAQ,1122858871000
239,064760,티씨케이,KOSDAQ GLOBAL,1116130000000
240,032350,롯데관광개발,KOSPI,1114124328450
241,025900,동화기업,KOSDAQ,1097695948500
242,195940,HK이노엔,KOSDAQ GLOBAL,1093533792600
243,213420,덕산네오룩스,KOSDAQ GLOBAL,1092571876000
244,048410,현대바이오,KOSDAQ,1090753119200
245,009970,영원무역홀딩스,KOSPI,1079938886400
246,039200,오스코텍,KOSDAQ,1078905975000
247,000240,한국앤컴퍼니,KOSPI,1073717564400
248,195870,해성디에스,KOSPI,1071000000000
249,285130,SK케미칼,KOSPI,1064558411100
250,280360,롯데웰푸드,KOSPI,1057615745400
251,225570,넥슨게임즈,KOSDAQ,1052588320000
252,336370,솔루스첨단소재,KOSPI,1042802491500
253,114090,GKL,KOSPI,1037938142600
254,093370,후성,KOSPI,1035986101920
255,103140,풍산,KOSPI,1031293430400
256,141080,레고켐바이오,KOSDAQ GLOBAL,1025161606800
257,336570,원텍,KOSDAQ,1023699153150
258,067160,아프리카TV,KOSDAQ,1021884786300
259,166090,하나머티리얼즈,KOSDAQ GLOBAL,1019237978400
260,067630,HLB생명과학,KOSDAQ,1016020686400
261,009900,명신산업,KOSPI,1014247670890
262,010780,아이에스동서,KOSPI,1010188216200
263,101490,에스앤에스텍,KOSDAQ,1001782574900
264,000670,영풍,KOSPI,998385680000
265,089860,롯데렌탈,KOSPI,994614810450
266,420770,기가비스,KOSDAQ,993779427200
267,376300,디어유,KOSDAQ,987517689600
268,298380,에이비엘바이오,KOSDAQ,972218541700
269,084370,유진테크,KOSDAQ GLOBAL,965911170300
270,000400,롯데손해보험,KOSPI,963594273600
271,001800,오리온홀딩스,KOSPI,956595593940
272,006650,대한유화,KOSPI,952250000000
273,085370,루트로닉,KOSDAQ,950652376000
274,281740,레이크머티리얼즈,KOSDAQ,949149113120
275,348370,엔켐,KOSDAQ,948437284300
276,012510,더존비즈온,KOSPI,943385443200
277,064550,바이오니아,KOSDAQ,943366136050
278,287410,제이시스메디칼,KOSDAQ,941057015360
279,189300,인텔리안테크,KOSDAQ,938093391600
280,456040,OCI,KOSPI,929591125000
281,299030,하나기술,KOSDAQ,925538593800
282,001060,JW중외제약,KOSPI,922535454400
283,014820,동원시스템즈,KOSPI,919023639400
284,000210,DL,KOSPI,897959629400
285,271940,일진하이솔루스,KOSPI,893304474000
286,036540,SFA반도체,KOSDAQ,889730239230
287,069260,TKG휴켐스,KOSPI,887065359600
288,004490,세방전지,KOSPI,886200000000
289,001430,세아베스틸지주,KOSPI,885794339300
290,019170,신풍제약,KOSPI,884849333000
291,091120,이엠텍,KOSDAQ,884059497600
292,098460,고영,KOSDAQ GLOBAL,882900149300
293,089590,제주항공,KOSPI,882347928060
294,418550,제이오,KOSDAQ,877415644000
295,214320,이노션,KOSPI,872000000000
296,300720,한일시멘트,KOSPI,868539711600
297,395400,SK리츠,KOSPI,866803488390
298,016380,KG스틸,KOSPI,863076781110
299,003030,세아제강지주,KOSPI,859393827500
300,192650,드림텍,KOSPI,854876429550
301,007340,DN오토모티브,KOSPI,845492823000
302,003090,대웅,KOSPI,844221549600
303,181710,NHN,KOSPI,838480368000
304,290650,엘앤씨바이오,KOSDAQ,837072477900
305,087010,펩트론,KOSDAQ,835387546500
306,105630,한세실업,KOSPI,830000000000
307,058610,에스피지,KOSDAQ,824997792000
308,330590,롯데리츠,KOSPI,823664516760
309,178920,PI첨단소재,KOSPI,822257016000
310,085620,미래에셋생명,KOSPI,812504307510
311,365550,ESR켄달스퀘어리츠,KOSPI,809738200000
312,023590,다우기술,KOSPI,808945104510
313,066575,LG전자우,KOSPI,807741624000
314,348950,제이알글로벌리츠,KOSPI,807267840000
315,006120,SK디스커버리,KOSPI,806253159250
316,020560,아시아나항공,KOSPI,805135286480
317,002840,미원상사,KOSPI,799765000000
318,003380,하림지주,KOSDAQ GLOBAL,798600077730
319,082640,동양생명,KOSPI,787429894800
320,002350,넥센타이어,KOSPI,787203088620
321,039130,하나투어,KOSPI,773890676250
322,099190,아이센스,KOSDAQ,770511644000
323,090460,비에이치,KOSPI,770278870650
324,074600,원익QnC,KOSDAQ GLOBAL,770238400000
325,095660,네오위즈,KOSDAQ,760163305500
326,008730,율촌화학,KOSPI,756400000000
327,192080,더블유게임즈,KOSPI,754006877650
328,131970,두산테스나,KOSDAQ,751262469300
329,060280,큐렉소,KOSDAQ,749494617000
330,058970,엠로,KOSDAQ,746727192000
331,294090,이오플로우,KOSDAQ,739125494100
332,003540,대신증권,KOSPI,738245236000
333,015750,성우하이텍,KOSDAQ,737600000000
334,310210,보로노이,KOSDAQ,737094385400
335,001470,삼부토건,KOSPI,736354610670
336,222080,씨아이에스,KOSDAQ,725046006720
337,003850,보령,KOSPI,719871200000
338,025980,아난티,KOSDAQ,711590016330
339,005250,녹십자홀딩스,KOSPI,710125971000
340,001530,DI동일,KOSPI,709608448250
341,294870,HDC현대산업개발,KOSPI,705867504300
342,036830,솔브레인홀딩스,KOSDAQ GLOBAL,701247673200
343,268280,미원에스씨,KOSPI,697500000000
344,018290,브이티,KOSDAQ,694481335800
345,031430,신세계인터내셔날,KOSPI,693651000000
346,950210,프레스티지바이오파마,KOSPI,693509628700
347,007700,F&F홀딩스,KOSPI,693497726910
348,082740,HSD엔진,KOSPI,691830421980
349,272290,이녹스첨단소재,KOSDAQ GLOBAL,690896703600
350,378340,필에너지,KOSDAQ,690349109100
351,016790,카나리아바이오,KOSDAQ,679079653650
352,161000,애경케미칼,KOSPI,673784619650
353,086450,동국제약,KOSDAQ GLOBAL,668678400000
354,064960,SNT모티브,KOSPI,666083844800
355,009450,경동나비엔,KOSPI,665056224800
356,348210,넥스틴,KOSDAQ GLOBAL,664836445600
357,352480,씨앤씨인터내셔널,KOSDAQ,661921500100
358,192400,쿠쿠홀딩스,KOSPI,661101019150
359,344820,KCC글라스,KOSPI,657985094400
360,003240,태광산업,KOSPI,654679200000
361,950160,코오롱티슈진,KOSDAQ,652168290150
362,032500,케이엠더블유,KOSDAQ,645894722260
363,204270,제이앤티씨,KOSDAQ,645588880560
364,001680,대상,KOSPI,644106784750
365,046890,서울반도체,KOSDAQ GLOBAL,642525508000
366,272450,진에어,KOSPI,641016000000
367,053800,안랩,KOSDAQ,640886720000
368,000640,동아쏘시오홀딩스,KOSPI,629812169600
369,108860,셀바스AI,KOSDAQ,629806086000
370,033290,코웰패션,KOSDAQ,627466659060
371,011810,STX,KOSPI,623386376450
372,358570,지아이이노베이션,KOSDAQ,619725830000
373,210980,SK디앤디,KOSPI,619105575600
374,030190,NICE평가정보,KOSPI,618076867600
375,215200,메가스터디교육,KOSDAQ GLOBAL,616817760000
376,078340,컴투스,KOSDAQ,613728234000
377,144510,지씨셀,KOSDAQ,608313244000
378,000815,삼성화재우,KOSPI,606480000000
379,000070,삼양홀딩스,KOSPI,604637532600
380,178320,서진시스템,KOSDAQ,598283820640
381,083310,엘오티베큠,KOSDAQ,593964600550
382,049770,동원F&B,KOSPI,593340315000
383,460860,동국제강,KOSPI,591327562640
384,033240,자화전자,KOSPI,590839928800
385,383800,LX홀딩스,KOSPI,588886926800
386,319660,피에스케이,KOSDAQ GLOBAL,583679287100
387,005880,대한해운,KOSPI,581222154660
388,182400,엔케이맥스,KOSDAQ,581194153080
389,018250,애경산업,KOSPI,581018570000
390,005610,SPC삼립,KOSPI,579006503900
391,215000,골프존,KOSDAQ GLOBAL,576710638500
392,170900,동아에스티,KOSPI,576323965200
393,005440,현대지에프홀딩스,KOSPI,574895051280
394,017960,한국카본,KOSPI,572369056140
395,068400,SK렌터카,KOSPI,572158664000
396,249420,일동제약,KOSPI,566763031600
397,095500,미래나노텍,KOSDAQ,560970881910
398,194480,데브시스터즈,KOSDAQ,553115134000
399,381970,케이카,KOSPI,551552533510
400,025540,한국단자,KOSPI,550953500000
401,136510,스마트솔루션즈,KOSDAQ,550917141200
402,257720,실리콘투,KOSDAQ,550822796920
403,293940,신한알파리츠,KOSPI,549744767520
404,034120,SBS,KOSPI,549402718200
405,001390,KG케미칼,KOSPI,549121700800
406,228760,지노믹트리,KOSDAQ,546153320400
407,183300,코미코,KOSDAQ GLOBAL,543955568000
408,005180,빙그레,KOSPI,542803379100
409,243070,휴온스,KOSDAQ GLOBAL,542079841250
410,338220,뷰노,KOSDAQ,542022836600
411,057050,현대홈쇼핑,KOSPI,540000000000
412,007390,네이처셀,KOSDAQ,538920110400
413,003530,한화투자증권,KOSPI,537442176375
414,445680,큐리옥스바이오시스템즈,KOSDAQ,536836964000
415,052020,에스티큐브,KOSDAQ,536830611600
416,114190,강원에너지,KOSDAQ,534216127100
417,200130,콜마비앤에이치,KOSDAQ GLOBAL,534147528640
418,001720,신영증권,KOSPI,529383766800
419,068240,다원시스,KOSDAQ,529027467280
420,031980,피에스케이홀딩스,KOSDAQ,527200557750
421,215600,신라젠,KOSDAQ,525651008750
422,322510,제이엘케이,KOSDAQ,523833868800
423,000370,한화손해보험,KOSPI,522406644625
424,119860,커넥트웨이브,KOSDAQ,521231090450
425,032190,다우데이타,KOSDAQ,520880000000
426,323990,박셀바이오,KOSDAQ,519865450000
427,003470,유안타증권,KOSPI,513961183200
428,002240,고려제강,KOSPI,512500000000
429,006730,서부T&D,KOSDAQ,511590532710
430,377740,바이오노트,KOSPI,511300800480
431,069080,웹젠,KOSDAQ GLOBAL,510282906400
432,00680K,미래에셋증권2우B,KOSPI,509600000000
433,053610,프로텍,KOSDAQ,507100000000
434,034310,NICE,KOSPI,503834590000
435,023160,태광,KOSDAQ,502970000000
436,011930,신성이엔지,KOSPI,502269488440
437,084850,아이티엠반도체,KOSDAQ GLOBAL,501248641400
438,056080,유진로봇,KOSDAQ,499661864640
439,082270,젬백스,KOSDAQ,498327408040
440,357120,코람코에너지리츠,KOSPI,494907709660
441,284740,쿠쿠홈시스,KOSPI,494743126500
442,097520,엠씨넥스,KOSPI,494387630000
443,119610,인터로조,KOSDAQ,494296277200
444,237880,클리오,KOSDAQ,494251504550
445,439090,마녀공장,KOSDAQ,492985626000
446,079810,디이엔티,KOSDAQ,489105316700
447,218410,RFHIC,KOSDAQ,487513098800
448,103590,일진전기,KOSPI,486123912900
449,020000,한섬,KOSPI,485949900000
450,043150,바텍,KOSDAQ,485734171200
451,179900,유티아이,KOSDAQ,484535126250
452,007690,국도화학,KOSPI,483870079200
453,360070,탑머티리얼,KOSDAQ,481455882900
454,151860,KG ETS,KOSDAQ,479160000000
455,049070,인탑스,KOSDAQ GLOBAL,478160000000
456,005690,파미셀,KOSPI,476534694160
457,101160,월덱스,KOSDAQ,474691048750
458,131290,티에스이,KOSDAQ GLOBAL,474535304100
459,145990,삼양사,KOSPI,474418654000
460,091700,파트론,KOSDAQ GLOBAL,473113258420
461,384470,코어라인소프트,KOSDAQ,472419750600
462,117730,티로보틱스,KOSDAQ,470956688800
463,091810,티웨이항공,KOSPI,470809287095
464,299900,위지윅스튜디오,KOSDAQ,463542475640
465,013890,지누스,KOSPI,463066562000
466,003000,부광약품,KOSPI,462620448990
467,082920,비츠로셀,KOSDAQ,462417030900
468,206640,바디텍메드,KOSDAQ,461510904000
469,058430,포스코스틸리온,KOSPI,459600000000
470,033270,유나이티드제약,KOSPI,453230533800
471,074610,이엔플러스,KOSPI,450582557100
472,014620,성광벤드,KOSDAQ,449878000000
473,354320,알멕,KOSDAQ,449268489300
474,095610,테스,KOSDAQ GLOBAL,448738730200
475,281820,케이씨텍,KOSPI,448523454000
476,094170,동운아나텍,KOSDAQ,447285631600
477,036810,에프에스티,KOSDAQ,447102013950
478,217270,넵튠,KOSDAQ,446466508800
479,241590,화승엔터프라이즈,KOSPI,445937071360
480,003520,영진약품,KOSPI,445343799985
481,399720,가온칩스,KOSDAQ,442874736000
482,270520,지오릿에너지,KOSDAQ,440176813240
483,206650,유바이오로직스,KOSDAQ,438066580140
484,214680,디알텍,KOSDAQ,437570406350
485,118990,모트렉스,KOSDAQ,437244675000
486,077500,유니퀘스트,KOSPI,436481205840
487,010690,화신,KOSPI,434409900400
488,006405,삼성SDI우,KOSPI,432787180000
489,950130,엑세스바이오,KOSDAQ,432517926570
490,017940,E1,KOSPI,431494000000
491,039440,에스티아이,KOSDAQ,431367500000
492,014830,유니드,KOSPI,429742600000
493,216080,제테마,KOSDAQ,428745578950
494,093050,LF,KOSPI,426904000000
495,425040,티이엠씨,KOSDAQ,426107171400
496,050890,쏠리드,KOSDAQ,426102614400
497,017810,풀무원,KOSPI,425425248720
498,099430,바이오플러스,KOSDAQ,423474615840
499,004430,송원산업,KOSPI,422880000000
500,108670,LX하우시스,KOSPI,422825640500
501,403550,쏘카,KOSPI,421001476680
502,033640,네패스,KOSDAQ,419446884380
503,003280,흥아해운,KOSPI,419060598957
504,200880,서연이화,KOSPI,418940773500
505,058650,세아홀딩스,KOSPI,418800000000
506,900140,엘브이엠씨홀딩스,KOSPI,418675722840
507,064290,인텍플러스,KOSDAQ,417298409300
508,044490,태웅,KOSDAQ,416153524800
509,004690,삼천리,KOSPI,414829057500
510,039840,디오,KOSDAQ,413719717750
511,047920,HLB제약,KOSDAQ,413469326690
512,394280,오픈엣지테크놀로지,KOSDAQ,411776199200
513,306200,세아제강,KOSPI,407859940000
514,319400,현대무벡스,KOSDAQ,403396342320
515,402030,코난테크놀로지,KOSDAQ,403016146400
516,183190,아세아시멘트,KOSPI,402437069700
517,084650,랩지노믹스,KOSDAQ,401638345900
518,000490,대동,KOSPI,401162770800
519,015540,쎌마테라퓨틱스,KOSPI,400989543110
520,348340,뉴로메카,KOSDAQ,398002887000
521,286940,롯데정보통신,KOSPI,396455523250
522,200670,휴메딕스,KOSDAQ,394441414000
523,095700,제넥신,KOSDAQ,394350643000
524,453340,현대그린푸드,KOSPI,392679793260
525,123890,한국자산신탁,KOSPI,392389585080
526,033500,동성화인텍,KOSDAQ,392262581520
527,005090,SGC에너지,KOSPI,391142156600
528,282880,코윈테크,KOSDAQ,390827662500
529,001820,삼화콘덴서,KOSPI,389812500000
530,001725,신영증권우,KOSPI,387251588700
531,041960,코미팜,KOSDAQ,386912462720
532,448730,삼성FN리츠,KOSPI,386500000000
533,051905,LG생활건강우,KOSPI,386344248000
534,107600,새빗켐,KOSDAQ,386006673000
535,090435,아모레퍼시픽우,KOSPI,385360795000
536,000430,대원강업,KOSPI,385020000000
537,003570,SNT다이내믹스,KOSPI,384733704290
538,033100,제룡전기,KOSDAQ,384694695550
539,025860,남해화학,KOSPI,382527091100
540,012630,HDC,KOSPI,382347014400
541,297890,HB솔루션,KOSDAQ,379922477130
542,335890,비올,KOSDAQ,379748819520
543,298540,더네이쳐홀딩스,KOSDAQ,378797332000
544,003220,대원제약,KOSPI,378231617400
545,060150,인선이엔티,KOSDAQ,377630893320
546,204620,글로벌텍스프리,KOSDAQ,377560723280
547,005950,이수화학,KOSPI,377197467400
548,042600,새로닉스,KOSDAQ,377055470900
549,101360,에코앤드림,KOSDAQ,376704339000
550,054450,텔레칩스,KOSDAQ,374819766750
551,038500,삼표시멘트,KOSDAQ,374469581820
552,078520,에이블씨엔씨,KOSPI,370961935860
553,007810,코리아써키트,KOSPI,370137168170
554,389260,대명에너지,KOSDAQ,369985000000
555,094800,맵스리얼티1,KOSPI,369016465725
556,230360,에코마케팅,KOSDAQ GLOBAL,368671850310
557,059090,미코,KOSDAQ,368252893560
558,314930,바이오다인,KOSDAQ,367252083000
559,007460,에이프로젠,KOSPI,367150045554
560,451800,한화리츠,KOSPI,367120000000
561,079160,CJ CGV,KOSPI,366096156400
562,013030,하이록코리아,KOSDAQ,363826215000
563,060980,HL홀딩스,KOSPI,362539466500
564,089970,에이피티씨,KOSDAQ,362106984500
565,002030,아세아,KOSPI,359062272400
566,304100,솔트룩스,KOSDAQ,358888366100
567,034950,한국기업평가,KOSDAQ,358700606000
568,432320,KB스타리츠,KOSPI,358499497475
569,041830,인바디,KOSDAQ,357146710200
570,060720,KH바텍,KOSDAQ,357055825360
571,029960,코엔텍,KOSDAQ,357000000000
572,228670,레이,KOSDAQ,356022671900
573,079370,제우스,KOSDAQ,355661600000
574,340570,티앤엘,KOSDAQ,353568000000
